eem_id,document,cat_lev1,cat_lev2,eem_name
1356,BSYNC,Lighting Improvements,0,Install spectrally enhanced lighting
1357,BSYNC,Lighting Improvements,0,Retrofit with fiber optic lighting technologies
1358,BSYNC,Lighting Improvements,0,Retrofit with light emitting diode technologies
1359,BSYNC,Lighting Improvements,0,Add daylight controls
1360,BSYNC,Lighting Improvements,0,Add occupancy sensors
1361,BSYNC,Lighting Improvements,0,Install photocell control
1362,BSYNC,Lighting Improvements,0,Install timers
1363,BSYNC,Lighting Improvements,0,Replace diffusers
1364,BSYNC,Lighting Improvements,0,Upgrade exit signs to LED
1365,BSYNC,Lighting Improvements,0,Upgrade exterior lighting
1366,BSYNC,Lighting Improvements,0,Clean and/or repair
1367,BSYNC,Lighting Improvements,0,Implement training and/or documentation
1368,BSYNC,Lighting Improvements,0,"Upgrade operating protocols, calibration, and/or sequencing"
1369,BSYNC,Lighting Improvements,0,Other
1370,BSYNC,Electric Motors and Drives Other than Those for Conveyance Systems,0,Add drive controls
1371,BSYNC,Electric Motors and Drives Other than Those for Conveyance Systems,0,Replace with higher efficiency
1372,BSYNC,Electric Motors and Drives Other than Those for Conveyance Systems,0,Add VSD motor controller
1373,BSYNC,Electric Motors and Drives Other than Those for Conveyance Systems,0,Clean and/or repair
1374,BSYNC,Electric Motors and Drives Other than Those for Conveyance Systems,0,Implement training and/or documentation
1375,BSYNC,Electric Motors and Drives Other than Those for Conveyance Systems,0,"Upgrade operating protocols, calibration, and/or sequencing"
1376,BSYNC,Electric Motors and Drives Other than Those for Conveyance Systems,0,Other
1377,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Replace or modify AHU
1378,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Improve distribution fans
1379,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Improve ventilation fans
1380,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Convert CV system to VAV system
1381,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Repair leaks / seal ducts
1382,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Add duct insulation
1383,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Balance ventilation/distribution system
1384,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Repair or replace HVAC damper and controller
1385,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Replace burner
1386,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Replace package units
1387,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Replace packaged terminal units
1388,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Install passive solar heating
1389,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Replace AC and heating units with ground coupled heat pump systems
1390,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Add enhanced dehumidification
1391,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Install solar ventilation preheating system
1392,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Add or repair economizer
1393,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Add energy recovery
1394,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Add or replace cooling tower
1395,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Install thermal destratification fans
1396,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Install demand control ventilation
1397,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Install gas cooling
1398,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Install air source heat pump
1399,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Install variable refrigerant flow system
1400,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Capture and return condensate
1401,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Install or Upgrade Master Venting
1402,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Clean and/or repair
1403,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Implement training and/or documentation
1404,BSYNC,"Heating, Ventilating, and Air Conditioning",0,"Upgrade operating protocols, calibration, and/or sequencing"
1405,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Other heating
1406,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Other cooling
1407,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Other ventilation
1408,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Other distribution
1409,BSYNC,"Heating, Ventilating, and Air Conditioning",0,Other
1410,BSYNC,Appliance and plug-load reductions,0,Replace with ENERGY STAR rated
1411,BSYNC,Appliance and plug-load reductions,0,Install plug load controls
1412,BSYNC,Appliance and plug-load reductions,0,Automatic shutdown or sleep mode for computers
1413,BSYNC,Appliance and plug-load reductions,0,De-lamp vending machines
1414,BSYNC,Appliance and plug-load reductions,0,Replace clothes dryers
1415,BSYNC,Appliance and plug-load reductions,0,Replace washing machines
1416,BSYNC,Appliance and plug-load reductions,0,Clean and/or repair
1417,BSYNC,Appliance and plug-load reductions,0,Implement training and/or documentation
1418,BSYNC,Appliance and plug-load reductions,0,"Upgrade operating protocols, calibration, and/or sequencing"
1419,BSYNC,Appliance and plug-load reductions,0,Other
1420,BSYNC,Refrigeration,0,Replace ice/refrigeration equipment with high efficiency units
1421,BSYNC,Refrigeration,0,Replace air-cooled ice/refrigeration equipment
1422,BSYNC,Refrigeration,0,Replace refrigerators
1423,BSYNC,Refrigeration,0,Clean and/or repair
1424,BSYNC,Refrigeration,0,Implement training and/or documentation
1425,BSYNC,Refrigeration,0,"Upgrade operating protocols, calibration, and/or sequencing"
1426,BSYNC,Refrigeration,0,Other
1427,BSYNC,Renewable Energy Systems,0,"Install landfill gas, wastewater treatment plant digester gas, or coal bed methane power plant"
1428,BSYNC,Renewable Energy Systems,0,Install photovoltaic system
1429,BSYNC,Renewable Energy Systems,0,Install wind energy system
1430,BSYNC,Renewable Energy Systems,0,Install wood waste or other organic waste stream heating or power plant
1431,BSYNC,Renewable Energy Systems,0,Clean and/or repair
1432,BSYNC,Renewable Energy Systems,0,Implement training and/or documentation
1433,BSYNC,Renewable Energy Systems,0,"Upgrade operating protocols, calibration, and/or sequencing"
1434,BSYNC,Renewable Energy Systems,0,Other
1435,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Decrease SHW temperature
1436,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Install SHW controls
1437,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Install solar thermal SHW
1438,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Install water pressure booster
1439,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Insulate SHW piping
1440,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Insulate SHW tank
1441,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Replace piping
1442,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Replace tankless coil
1443,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Separate SHW from heating
1444,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Upgrade SHW boiler
1445,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Install heat pump SHW system
1446,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Install tankless water heaters
1447,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Clean and/or repair
1448,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Implement training and/or documentation
1449,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,"Upgrade operating protocols, calibration, and/or sequencing"
1450,BSYNC,Service hot water (SHW) and domestic hot water (DHW) systems,0,Other
1451,BSYNC,Category heading for measures that don't fit into another category,0,Other
1452,BSYNC,Water and Sewer Conservation Systems,0,Install low-flow faucets and showerheads
1453,BSYNC,Water and Sewer Conservation Systems,0,Install low-flow plumbing equipment
1454,BSYNC,Water and Sewer Conservation Systems,0,Install onsite sewer treatment systems
1455,BSYNC,Water and Sewer Conservation Systems,0,Implement water efficient irrigation
1456,BSYNC,Water and Sewer Conservation Systems,0,Clean and/or repair
1457,BSYNC,Water and Sewer Conservation Systems,0,Implement training and/or documentation
1458,BSYNC,Water and Sewer Conservation Systems,0,"Upgrade operating protocols, calibration, and/or sequencing"
1459,BSYNC,Water and Sewer Conservation Systems,0,Other
1460,CBES,Demand Response,0,Apply Demand Response Strategy of Thermostat Reset
1461,CBES,Envelope - Exterior Wall,0,Apply Wall Insulation (R15)
1462,CBES,Envelope - Exterior Wall,0,Apply Wall Insulation (R19)
1463,CBES,Envelope - Exterior Wall,0,Apply Wall Insulation (R21)
1464,CBES,Envelope - Exterior Wall,0,Apply Cool Wall Coating with Reflectivity
1465,CBES,Envelope - Infiltration,0,Add Air Sealing to Seal Leaks
1466,CBES,Envelope - Roof,0,Reroof and Roof with Insulation (R24.83)
1467,CBES,Envelope - Roof,0,Apply Cool Roof Coating with Reflectivity
1468,CBES,Envelope - Roof,0,Apply Top Floor Ceiling Insulation (R30)
1469,CBES,Envelope - Roof,0,Apply Top Floor Ceiling Insulation (R38)
1470,CBES,Envelope - Skylight,0,Add Tubular Daylighting Device
1471,CBES,Envelope - Window,0,Replace fixed-window to U-factor (0.29) and SHGC (0.2)
1472,CBES,Envelope - Window,0,Replace fixed-window to U-factor (0.25) and SHGC (0.18)
1473,CBES,Envelope - Window,0,Replace storefront window to U-value (0.29) and SHGC (0.2)
1474,CBES,Envelope - Window,0,Replace storefront window to U-value (0.25) and SHGC (0.18)
1475,CBES,Envelope - Window,0,Curtain wall replacement to U-value (0.29) and SHGC (0.2)
1476,CBES,Envelope - Window,0,Curtain wall replacement to U-value (0.25) and SHGC (0.18)
1477,CBES,Envelope - Window,0,Use Window Shades
1478,CBES,Envelope - Window,0,Add Exterior Overhang Shades
1479,CBES,Envelope - Window,0,Add Exterior Storm Window Layer
1480,CBES,Envelope - Window,0,Add Interior Storm Window Layer
1481,CBES,Envelope - Window,0,Add Window Film
1482,CBES,Envelope - Window,0,Enable Natural Ventilation for rooms with window(s)
1483,CBES,Exterior Lights,0,Lighting Retrofit - Motion Sensor and Photocell
1484,CBES,Exterior Lights,0,Photocell Calibration
1485,CBES,Exterior Lights,0,High efficiency exterior light fixture (50W)
1486,CBES,HVAC - Cooling,0,Single zone rooftop unit efficiency upgrade (SEER 12.5)
1487,CBES,HVAC - Cooling,0,Single zone rooftop unit efficiency upgrade (SEER 14)
1488,CBES,HVAC - Cooling,0,Packaged Rooftop VAV Unit Efficiency Upgrade (SEER 12.5)
1489,CBES,HVAC - Cooling,0,Packaged Rooftop VAV Unit Efficiency Upgrade (SEER 14)
1490,CBES,HVAC - Cooling,0,Replace RTUs with Units that Use Evaporative Cooling
1491,CBES,HVAC - Cooling,0,Replace to high efficiency chillers (COP: 6.27)
1492,CBES,HVAC - Cooling,0,Replace constant speed pumps to variable speed pumps
1493,CBES,HVAC - Economizer,0,Add Economizer
1494,CBES,HVAC - Economizer,0,Economizer Maintenance
1495,CBES,HVAC - Economizer,0,Damper Replacement
1496,CBES,HVAC - Economizer,0,Repair Economizer
1497,CBES,HVAC - Heating,0,Gas Furnace Efficiency Upgrade (AFUE 92)
1498,CBES,HVAC - Heating,0,Gas Boiler Efficiency Upgrade (AFUE 92)
1499,CBES,HVAC - Heating,0,Gas Furnace Efficiency Upgrade (AFUE 95)
1500,CBES,HVAC - Heating,0,Gas Boiler Efficiency Upgrade (AFUE 95)
1501,CBES,HVAC - Operation & Maintenance,0,Add Programmable Thermostat
1502,CBES,HVAC - Operation & Maintenance,0,Night Purge Cycle
1503,CBES,HVAC - Operation & Maintenance,0,Variable Air Volume box - Setpoint Adjustment
1504,CBES,HVAC - Operation & Maintenance,0,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF)
1505,CBES,HVAC - Operation & Maintenance,0,Reduce HVAC equipment runtime
1506,CBES,HVAC - Operation & Maintenance,0,Clean Coils and Fins
1507,CBES,HVAC - Operation & Maintenance,0,Cooling tower - condenser water temperature reset
1508,CBES,HVAC - Ventilation,0,Replace Air Filter
1509,CBES,HVAC - Ventilation,0,Add Ceiling Fan
1510,CBES,HVAC - Ventilation,0,Replace CAV with VAV for exsiting packaged single zone system
1511,CBES,HVAC - Ventilation,0,Add Demand Controlled Ventilation with CO2 Sensors
1512,CBES,HVAC - Ventilation,0,Replace CAV with VAV for packaged single zone heat pump system
1513,CBES,HVAC - Ventilation,0,Install an Energy Recovery Ventilator (ERV)
1514,CBES,HVAC - Ventilation,0,Install a desiccant wheel dehumidification system
1515,CBES,HVAC - Ventilation,0,Replace to high efficiency AHU fans (65%)
1516,CBES,HVAC - Ventilation,0,Lower VAV Box Minimum Flow Setpoints (25%)
1517,CBES,HVAC - Ventilation,0,Add Attic Fan
1518,CBES,HVAC - Ventilation,0,Add Portable Fan
1519,CBES,HVAC - Whole System,0,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)"
1520,CBES,HVAC - Whole System,0,"Upgrade to Single-Zone Heat Pump (10.6 EER, 3.2 COP)"
1521,CBES,HVAC - Whole System,0,"Upgrade to Single-Zone Heat Pump (11.0 EER, 3.3 COP)"
1522,CBES,HVAC - Whole System,0,"Upgrade to Heat Pump per Story (9.5 EER, 3.2 COP)"
1523,CBES,HVAC - Whole System,0,"Upgrade to Heat Pump per Story (10.6 EER, 3.2 COP)"
1524,CBES,HVAC - Whole System,0,"Upgrade to Heat Pump per Story (11.0 EER, 3.3 COP)"
1525,CBES,HVAC - Whole System,0,"Upgrade to Heat Pump, All Stories (9.5 EER, 3.2 COP)"
1526,CBES,HVAC - Whole System,0,"Upgrade to Heat Pump, All Stories (10.6 EER, 3.2 COP)"
1527,CBES,HVAC - Whole System,0,"Upgrade to Heat Pump, All Stories (11.0 EER, 3.3 COP)"
1528,CBES,HVAC - Whole System,0,"Upgrade to VRF System, All Stories (11 EER, 3.3 COP)"
1529,CBES,HVAC - Whole System,0,"Upgrade to VRF System, All Stories (10.6 EER, 3.2 COP)"
1530,CBES,HVAC - Whole System,0,"Upgrade to VRF System, All Stories (9.5 EER, 3.2 COP)"
1531,CBES,HVAC - Whole System,0,"Upgrade toVRF System, Single Story (11 EER, 3.3 COP)"
1532,CBES,HVAC - Whole System,0,"Upgrade to VRF System, Single Story (10.6 EER, 3.2 COP)"
1533,CBES,HVAC - Whole System,0,"Upgrade to VRF System, Single Story (9.5 EER, 3.2 COP)"
1534,CBES,HVAC - Whole System,0,Install Window Air Conditioner (11.2 EER)
1535,CBES,HVAC - Whole System,0,Install Portable Air Conditioner (9.5 EER)
1536,CBES,HVAC - Whole System,0,"Install Mini-split Heat Pump (12.5 EER, 3.7 COP)"
1537,CBES,HVAC - Whole System,0,"Upgrade to VRF heat recovery type coupled with DOAS Energy Recovery Ventilator plus Demand Control Ventilation system, All Stories"
1538,CBES,HVAC - Whole System,0,"Upgrade to VRF heat recovery type coupled with DOAS Energy Recovery Ventilator plus Demand Control Ventilation system, per Story"
1539,CBES,HVAC - Whole System,0,"Upgrade to VRF heat recovery type coupled with DOAS Enthalpy Wheel plus Demand Control Ventilation system, All Stories"
1540,CBES,HVAC - Whole System,0,"Upgrade to VRF heat recovery type coupled with DOAS Enthalpy Wheel plus Demand Control Ventilation system, per Story"
1541,CBES,HVAC - Whole System,0,"Upgrade to Packaged Heat Pump system with thermafuser, per Story (11.0 EER, 3.3 COP)"
1542,CBES,Lighting,0,Replace existing lighting with T8 upgrade (0.7W/sf)
1543,CBES,Lighting,0,Replace existing lighting with T5 upgrade (0.67W/sf)
1544,CBES,Lighting,0,Replace existing lighting with LED upgrade (0.6W/sf)
1545,CBES,Lighting - Controls,0,Install daylighting sensors for interior lighting control
1546,CBES,Lighting - Controls,0,Install Wall-Mounted Occupancy Sensors
1547,CBES,Plug Loads,0,Plug Load Efficiency Upgrade (25% efficient from Baseline)
1548,CBES,Plug Loads,0,Use Plug Load Controller (30% efficient from Baseline)
1549,CBES,Plug Loads,0,Plug Load Reduction by 10%
1550,CBES,Plug Loads,0,Office Computer Power Management (Plug Load Reduction by 5%)
1551,CBES,Refrigeration Case,0,Replace existing Refrigerators with more efficient ones
1552,CBES,Refrigeration Case,0,Refrigerant Charge Adjustment (< 20% rated charge)
1553,CBES,Refrigeration Case,0,High Refrigerant Charge Adjustment (>= 20% rated charge)
1554,CBES,Service Hot Water,0,Efficiency Upgrade of the Gas Storage Water Heater (0.93)
1555,CBES,Service Hot Water,0,Improve Water Tank Insulation
1556,CBES,Service Hot Water,0,Upgrade to Gas Instantaneous Water Heater (0.82)
1557,CBES,Service Hot Water,0,Efficiency Upgrade to Electric Storage Water Heater (0.95)
1558,CBES,Service Hot Water,0,Efficiency Upgrade to Electric Instantaneous Water Heater (0.95)
1559,CBES,Service Hot Water,0,Adjust Heating Setpoints to 45 C (113 F)
1560,CBES,Service Hot Water,0,Upgrade to heat pump water heater (COP 3.3)
1561,CBES,Service Hot Water,0,Efficiency Upgrade to Electric Instantaneous Water Heater (0.95) and low-flow fixtures (20% reduction)
1562,DOTY,ENVELOPE,0,Envelope Leaks - Infiltration
1563,DOTY,ENVELOPE,0,Exterior Color
1564,DOTY,ENVELOPE,0,Cool Roof
1565,DOTY,ENVELOPE,0,Insulation
1566,DOTY,ENVELOPE,0,Window Upgrade
1567,DOTY,ENVELOPE,0,Window Shading
1568,DOTY,ENVELOPE,0,Light Harvesting
1569,DOTY,LIGHTING,0,Lighting Retrofit: T-12 Magnetic to T-8 Electronic Ballast
1570,DOTY,LIGHTING,0,Lighting Retrofit: Super T-8 with Low Factor Electronic Ballast
1571,DOTY,LIGHTING,0,Lighting Retrofit: High Bay HID to High Bay Fluorescent
1572,DOTY,LIGHTING,0,Lighting Retrofit: Incandescent to Compact Fluorescent (CFL)
1573,DOTY,LIGHTING,0,Reflectors
1574,DOTY,LIGHTING,0,De-Lamping
1575,DOTY,LIGHTING,0,LED Lighting - Emerging Technology
1576,DOTY,HVAC,0,Seal Air Duct Leaks
1577,DOTY,HVAC,0,Correct Control Valves Leaking By Internally
